,Governor ID,Name,Date,Ranking,KVK Contrib,Kills Contrib,Deads Contrib,RSS Contrib,Power,PreKVK Power,Total Kills,Power / KVK Contrib
141,51632421,TimeWizard x,2022-01-01,92,21350908.0,10349440,10941468,60000.0,67731016.0,70839201.0,10089895,3.1722780127196466
128,13816660,Meowkata,2022-01-01,215,12877219.0,6373861,6443358,60000.0,67739272.0,72244879.0,4333413,5.260396052905523
112,24577697,PopeTheFvckBoy,2022-01-01,254,11180063.015999999,7127125,4012938,40000.016,67750449.0,74120499.0,4465645,6.05993444786859
234,73870935,DaProd,2022-01-01,114,19164208.0,17034700,2129508,0.0,67815467.0,58320731.0,11896269,3.5386522104122435
44,16512590,BerryMuffins,2022-01-01,74,23698288.0,14590410,8707878,400000.0,67903645.0,83814065.0,10076312,2.865339681921327
90,15186568,暗 pequod,2022-01-01,255,11144984.0,6965792,4179192,0.0,67914066.0,76465502.0,4620482,6.093688963573209
139,39250773,乂 HYDRA 乂,2022-01-01,87,22271805.0,17335659,4936146,0.0,68259638.0,70951206.0,11893977,3.06484535043298
172,62080073,Kоlуan,2022-01-01,35,31242248.0,27724448,2917800,600000.0,68402656.0,67182874.0,19381249,2.1894281102947524
163,73551691,a4dani,2022-01-01,48,27782845.0,23066017,4536828,180000.0,68621725.0,68197091.0,15492211,2.469931535089369
132,10806254,BEP 1,2022-01-01,131,17994677.0,9354125,7440552,1200000.0,68640176.0,71916626.0,6441212,3.8144711349917535
180,64306210,Kopi no sugar,2022-01-01,268,10589813.0,9511955,1077858,0.0,68817824.0,65240851.0,6194697,6.498492844019059
177,19036336,ll Taiga ll,2022-01-01,751,706631.0,500993,205638,0.0,69028005.0,66489665.0,368404,97.68606953275471
85,41086563,Dårth Invader,2022-01-01,107,19955481.0,15784851,4170630,0.0,69357952.0,77535028.0,11337016,3.475634187920602
157,59171934,DesaSasarean OG,2022-01-01,161,16044000.0,13920258,2123742,0.0,69432909.0,68679824.0,9123288,4.327655759162304
148,13373896,User 21,2022-01-01,727,976233.0,685551,290682,0.0,69502902.0,69251032.0,406690,71.19499340833592
98,28759255,1LimitBreakr,2022-01-01,82,22517753.0,17471307,4906446,140000.0,69520233.0,75332769.0,12166302,3.0873521438839835
143,59400106,COMANDANDE,2022-01-01,186,14166296.0,12145662,1940634,80000.0,69941489.0,70180629.0,7943271,4.937175462096796
78,26291665,Twiceborn two,2022-01-01,320,8675250.0,5157750,3517500,0.0,69992556.0,78516484.0,3625965,8.06807365781966
125,19004552,I BlackHeart I,2022-01-01,125,18189547.0,13965323,4204224,20000.0,70008571.0,72620042.0,8610380,3.8488353228367918
126,21090207,Alex18Croatia,2022-01-01,332,8410785.0,6277023,2133762,0.0,70109778.0,72486339.0,4423496,8.335699699849657
168,27737243,Hopesyy,2022-01-01,311,9040027.0,6590647,1429380,1020000.0,70206878.0,67542150.0,4634786,7.766224370790043
84,64309507,RichKupo,2022-01-01,219,12473922.0,7111512,5362410,0.0,70253400.0,77747119.0,4581282,5.632021749053746
99,17625084,S i m o   CG,2022-01-01,276,10378851.0,6927123,3451728,0.0,70352120.0,75180052.0,4599421,6.778411213341438
72,1080643,义Headhuntr义,2022-01-01,109,19670159.116,10167123,6567054,2935982.1160000004,70446322.0,79043167.0,6448231,3.5813803835830647
70,11749129,mustachride,2022-01-01,118,18685301.0,13348229,5337072,0.0,70605264.0,79209886.0,10948028,3.7786527495596673
166,6488711,Alischer,2022-01-01,148,16737171.0,12091411,4085760,560000.0,70703391.0,67865478.0,7834643,4.224333431259082
146,48281776,Candyrain,2022-01-01,351,7853147.0,5970275,1882872,0.0,70734478.0,69561893.0,4141767,9.007150636553728
79,37239310,diR,2022-01-01,9,56109329.0,49616605,6272724,220000.0,70806677.0,78515145.0,35502130,1.2619412540114319
116,30199415,RedPrinceAzazel,2022-01-01,120,18589477.1,8964950,7024524,2600003.1,71081422.0,73842674.0,5983056,3.8237451014692603
124,16709976,PALL0,2022-01-01,213,12893641.004,8105221,4788420,0.004,71265022.0,72722110.0,5565812,5.527144890872285
161,16891821,Alotta Fagina,2022-01-01,697,1396402.104,1396401,0,1.104,71305225.0,68399585.0,902374,51.06353305809685
175,53565432,パンダPandà,2022-01-01,244,11444588.008,9118832,2325756,0.008,71336666.0,66804669.0,5596701,6.233222720654883
95,47351877,Valkiara,2022-01-01,56,26455662.0,16926860,8828802,700000.0,71381764.0,75460680.0,11240201,2.6981658595426565
127,34054731,RoҜメMACHINEメ,2022-01-01,157,16206637.0,13694651,2371986,140000.0,71535651.0,72380828.0,8633324,4.413972559513735
114,21464078,Dᵘcᵏ Marley,2022-01-01,307,9135189.0,4754811,4380378,0.0,71563034.0,73993186.0,3025421,7.8337770570483
130,30421620,Jœÿ Dealer,2022-01-01,448,5422696.0,4818358,604338,0.0,71563347.0,72055632.0,2949875,13.197005142829322
122,5944784,Hoolee,2022-01-01,188,14146065.0,10470075,3675990,0.0,71869421.0,73075719.0,6996319,5.080523877134737
30,8042386,Grandpa OG,2022-01-01,10,54775819.0,39773635,15002184,0.0,71902444.0,88402941.0,25780121,1.3126676207251233
142,10882519,Duᶜᵏ Peachy,2022-01-01,367,7421938.0,4779062,2562876,80000.0,71954523.0,70758688.0,3264310,9.694842910301865
205,19435040,Wings Shin,2022-01-01,44,28448674.0,21729040,6719634,0.0,72178305.0,61891813.0,14897069,2.537141274141635
113,53459290,Qitiandsheng永,2022-01-01,165,15880424.0,12360860,3519564,0.0,72266968.0,74034082.0,8130755,4.5506951199791645
63,11904157,RuKh,2022-01-01,70,24395075.0,19486115,4908960,0.0,72267897.0,80833266.0,14807076,2.9623970002141826
100,37732597,IrоnGiant,2022-01-01,73,23708954.0,21691850,2017104,0.0,72272309.0,75070988.0,14360991,3.0483128441684944
80,28618527,父 Crystal 父,2022-01-01,41,29803704.024,21515816,7767888,520000.024,72353385.0,78434717.0,13425730,2.427664190388418
104,33851182,Nebu I,2022-01-01,143,16954841.0,11675659,4999182,280000.0,72371511.0,74830156.0,8111367,4.268486563807941
119,51651109,ᴿᵒʸᵃᴵK,2022-01-01,237,11915608.0,5910192,5965416,40000.0,72372440.0,73614878.0,4064770,6.073751335223515
123,10621502,Ｓｌoｔｈ,2022-01-01,434,5895651.0,3142887,2752764,0.0,72720872.0,72917766.0,1974511,12.3346636359581
111,6017556,Jackncoke,2022-01-01,404,6401745.0,3358185,3043560,0.0,72868635.0,74223265.0,2225991,11.382620676081288
9,96502129,义Kakaroto义,2022-01-01,3,92222679.0,69043051,20639628,2540000.0,72978692.0,105466551.0,51385671,0.7913312949843931
64,62942972,SonicSuren,2022-01-01,46,28171617.0,20355861,7815756,0.0,73068743.0,80781789.0,13321418,2.593700709476492
69,11694371,Big Piens Shake,2022-01-01,45,28237970.0,23395094,4842876,0.0,73161072.0,79279011.0,15520082,2.59087576054511
24,14138612,GGerard,2022-01-01,13,49183769.0,38452785,10650984,80000.0,73273910.0,90713129.0,28767899,1.4897985959555071
74,64115009,Moxina,2022-01-01,6,64681091.0,57104753,7336338,240000.0,73292420.0,78855608.0,41968913,1.1331351847481979
105,11904784,PERSAIN,2022-01-01,322,8649219.0,5827235,2541984,280000.0,73438436.0,74764584.0,4188069,8.490759223462835
178,41779923,R U M A 云 OG,2022-01-01,197,13631465.0,12749849,881616,0.0,73445609.0,65478828.0,9138922,5.387946856775849
71,57141256,FlammA,2022-01-01,34,31635561.0,25398529,6217032,20000.0,73490381.0,79160201.0,16598053,2.323030750110611
50,63968661,Radnaxi,2022-01-01,123,18319861.0,9154933,9164928,0.0,73546402.0,82427117.0,5945537,4.014572053794513
120,33738318,暗丶BRAYAN亗,2022-01-01,91,21392747.0,17808471,2784276,800000.0,73723690.0,73488944.0,11692048,3.4462002472146285
62,18373874,Executioner AF,2022-01-01,50,27414703.0,19638405,7736298,40000.0,73784785.0,81087915.0,13545255,2.691431127304206
48,2796071,xNJx,2022-01-01,25,40478770.276,32618172,7820598,40000.276,73884693.0,83302565.0,22764120,1.8252701970990084
86,46678919,Royal Gazza,2022-01-01,79,23137586.0,16470680,6666906,0.0,73895114.0,77431792.0,10959628,3.193726173508334
42,9957322,Slayer X Aki,2022-01-01,95,21133570.0,11603200,9410370,120000.0,73905957.0,84036917.0,8282100,3.4970881398646796
129,27960822,TabZkie,2022-01-01,683,1618575.0,1618575,0,0.0,73934267.0,72185139.0,1045620,45.6786166844292
118,683664,ᴰᴳ TheWall,2022-01-01,57,26374873.0,22835575,3539298,0.0,73951502.0,73740936.0,15475538,2.8038619181218425
115,11075518,The Clownfish,2022-01-01,503,4251994.0,3400918,851076,0.0,74084469.0,73891831.0,2349847,17.423465084851955
121,53572619,High Mage Cowl,2022-01-01,195,13688651.46,8587704,3592872,1508075.46,74106715.0,73398189.0,5530284,5.413733793759696
96,39673397,LyoKo,2022-01-01,67,24649270.0,19965852,3863418,820000.0,74165217.0,75360953.0,13591706,3.0088200177936306
65,8918322,ARISA OG,2022-01-01,23,41978010.0,33233762,8344248,400000.0,74410897.0,80218075.0,24421546,1.7726161149611428
54,75767119,Pooty Dealer,2022-01-01,378,7211509.0,4138995,2852514,220000.0,74716411.0,81952890.0,2791733,10.36071798565321
45,6960423,Mmarsh,2022-01-01,130,18040748.0,10212710,7828038,0.0,74766807.0,83696914.0,6505292,4.1443296586150415
108,49911535,Suga 旬,2022-01-01,43,29215403.0,23341307,5874096,0.0,75011687.0,74407251.0,16378331,2.5675390135812948
53,38132570,Amen0sa,2022-01-01,64,24755766.0,18093084,6662682,0.0,75199683.0,82162236.0,15175609,3.037663346793632
57,85825206,Cram337,2022-01-01,147,16820873.0,10053875,6766998,0.0,75203662.0,81593341.0,7231893,4.470853682802313
136,70857667,Atreus591,2022-01-01,290,9622217.0,8495891,1126326,0.0,75239562.0,71587912.0,5636790,7.8193582622383175
49,16759370,PhyxiÂ,2022-01-01,77,23285766.656,15460227,7745538,80001.656,75456583.0,82615757.0,9389028,3.240459466708486
94,69545360,Louie13,2022-01-01,304,9243882.0,5873034,3370848,0.0,75509060.0,75669219.0,4260757,8.168544341003054
87,50653451,Bigboybobo,2022-01-01,249,11309468.004,6047376,3562092,1700000.004,75655734.0,77202445.0,5410105,6.689592646908027
140,59331015,Kingsummer OG,2022-01-01,99,20669745.0,19899009,770736,0.0,75845590.0,70860208.0,14947113,3.6694013399778274
92,12182229,YouGotCrabs,2022-01-01,345,8128498.484,5925846,2182650,20002.484,75962359.0,75992534.0,4382320,9.345189538944128
46,53562053,Daduck,2022-01-01,172,15240796.0,11920204,3320592,0.0,76018226.0,83540434.0,7591652,4.987812053911095
134,50114134,Dantss个,2022-01-01,30,35673698.0,30861884,4811814,0.0,76079072.0,71671283.0,20122555,2.132637664870068
101,17854556,JOLAN,2022-01-01,139,17314788.0,14590320,2724468,0.0,76343230.0,75002508.0,9668406,4.409134550189122
109,10154350,Pochemuchka,2022-01-01,659,1908960.0,1652214,256746,0.0,76393239.0,74367049.0,1106879,40.018250251445814
31,15689544,ᵗᵉᵃTime,2022-01-01,100,20649854.276,11954794,8655060,40000.276,76734755.0,88355533.0,8461758,3.7159949883609533
117,20462120,IamGilbo,2022-01-01,302,9280046.0,7676668,1323378,280000.0,76775634.0,73821205.0,5181899,8.273195413039979
55,58442808,HotShotTiger,2022-01-01,15,48904458.0,42133956,5210502,1560000.0,76829729.0,81861239.0,27836426,1.5710168794836659
82,20379195,Moon4lite,2022-01-01,225,12206797.0,9433723,2773074,0.0,76894544.0,78040337.0,6969902,6.299321926955941
107,40412748,亗BLS EVIL亗,2022-01-01,60,25368993.231999997,19177739,5572608,618646.2320000001,76924102.0,74469671.0,12612467,3.0322094888247006
39,85689750,CałîTheGreat,2022-01-01,2,105221780.0,86992958,17328822,900000.0,76949321.0,85252800.0,61021819,0.7313060185828447
52,30236269,MarvNNN591,2022-01-01,127,18176783.0,11293317,5783466,1100000.0,77070563.0,82212641.0,7686010,4.2400551846825705
76,64237899,RED SnappER,2022-01-01,12,50772370.0,43945834,6826536,0.0,77272367.0,78682590.0,28726364,1.521937364751734
83,52618268,Test Knight,2022-01-01,228,12126769.792000001,9199044,2827722,100003.79199999999,77536102.0,77821338.0,7459055,6.393796809035689
133,53720198,SinnerPridE,2022-01-01,214,12880273.0,10629787,2250486,0.0,77668027.0,71913533.0,7392558,6.029998510124747
89,17780812,Traxxxx,2022-01-01,436,5860235.032000001,4383553,1136682,340000.032,77854882.0,76650808.0,2766064,13.285283196812232
73,33876264,Bigstone,2022-01-01,470,5002281.0,2798713,2123568,80000.0,78366718.0,78883518.0,1780549,15.666196681074094
75,17875970,MyBubbles,2022-01-01,191,14018617.0,11811847,2146770,60000.0,78468556.0,78760507.0,7787433,5.5974534435172885
93,33910779,Mashmattatoe,2022-01-01,248,11354034.004,7799582,2134452,1420000.004,78835683.0,75911754.0,4945316,6.9434073363023545
110,96196248,Dotsawnt,2022-01-01,715,1200168.0,1200168,0,0.0,79026717.0,74365111.0,607067,65.84637900693903
91,43110892,slanter,2022-01-01,180,14422881.0,11491893,2930988,0.0,79052304.0,76041110.0,7689484,5.48103419836855
1279,66371997,NEBs,2022-01-01,29,36218106.0,28812292,7385814,20000.0,79370299.0,0.0,17578651,2.1914536061051897
43,20533430,Irenerene,2022-01-01,305,9145709.0,7058759,2086950,0.0,79586945.0,83995127.0,4585552,8.702107731614902
59,59797086,Odysseus シ,2022-01-01,40,30097499.0,27225449,2872050,0.0,80218213.0,81571853.0,18080229,2.6652783674816303
150,11740217,BigTruck,2022-01-01,136,17617734.8,10360946,5933508,1323280.8,80298227.0,68963854.0,7949545,4.55780654616279
131,62399898,19Alim93 Dealer,2022-01-01,256,11051550.004,9937512,1114038,0.004,80435251.0,71995282.0,6467311,7.27818731045756
77,53734445,Barbosah,2022-01-01,650,1975208.0,1839254,135954,0.0,80791948.0,78606358.0,1184536,40.90300768324146
88,53317858,Oxiurus Maximus,2022-01-01,609,2610996.0,2491248,119748,0.0,80844972.0,77081344.0,1612814,30.96326918922894
32,15984647,GangstaAmmye个,2022-01-01,55,26694539.0,18951455,7743084,0.0,80853494.0,87705754.0,12667005,3.0288402433171817
10,95459238,I am Nerf,2022-01-01,4,83975197.104,60642258,23332938,1.104,81119822.0,104593035.0,40662601,0.9659973992027225
41,77967742,PM Nicha,2022-01-01,89,21976889.0,17986855,3530034,460000.0,81137074.0,84115813.0,11394443,3.6919271876924893
103,12782581,LionsR0ar,2022-01-01,21,43869763.0,36620449,7249314,0.0,81564075.0,74859814.0,25529814,1.859232177753046
67,21463108,GangstaAza DGAF,2022-01-01,174,15145331.0,6787891,4357440,4000000.0,81831287.0,80029401.0,5048633,5.403070226725319
66,52619890,Sir Rockzo,2022-01-01,53,26991942.0,21305472,5686470,0.0,81858225.0,80114223.0,14451029,3.0326912009517506
38,1616635,AbbyRigg Hèró,2022-01-01,271,10483460.0,7479194,3004266,0.0,82495521.0,85505853.0,6052167,7.869112010729282
58,33726432,Fallin000,2022-01-01,78,23195587.0,19232731,3662856,300000.0,82500885.0,81581961.0,12562125,3.556749178194973
7,3534140,I Am Lazzÿ,2022-01-01,17,45491249.956,23603753,20746734,1140762.956,82648168.0,108323847.0,15898626,1.8167926377037096
33,25531562,Syaorân Li,2022-01-01,171,15389681.0,10542581,4847100,0.0,82910162.0,87322526.0,9086384,5.387386652133985
56,17413785,暗 Toxic Arrow,2022-01-01,226,12167583.0,9936537,2231046,0.0,83625948.0,81805009.0,6280660,6.8728479600262435
28,63774991,CISILIA,2022-01-01,39,30345023.0,21094613,8410410,840000.0,83667416.0,89626799.0,14462513,2.757203907869834
47,17742942,sh3rl0ck,2022-01-01,839,87554.0,87554,0,0.0,84231342.0,83316528.0,50661,962.0501861708203
26,34382164,Beast Doc,2022-01-01,97,20969741.0,16018571,4951170,0.0,84483395.0,90140439.0,10495179,4.028823961154313
81,42467519,Fiona SMASH,2022-01-01,278,10273682.104,7299649,2674032,300001.104,84607741.0,78412902.0,5494680,8.235386314616301
431,58359807,RC STING,2022-01-01,537,3714248.0,2278142,1436106,0.0,84634915.0,41552753.0,2006918,22.786554640400965
61,64177151,Dia X YB,2022-01-01,178,14620462.004,12546310,2074152,0.004,85358554.0,81212923.0,8570728,5.838293890893928
188,45764094,Ring shoes care,2022-01-01,221,12403580.0,7607394,3756186,1040000.0,85502937.0,63771296.0,4900713,6.893407951575271
19,63598668,Himurã,2022-01-01,14,49173684.0,42183054,6990630,0.0,85558702.0,94542108.0,28211400,1.7399286577755695
29,64044209,tailor p,2022-01-01,135,17683938.0,12708516,4975422,0.0,85965001.0,89574707.0,8898036,4.861191042402433
22,23025917,VEGASS X,2022-01-01,220,12457683.0,9714297,2743386,0.0,86872886.0,91377116.0,6370664,6.973438479691609
18,13816815,RubbMyNuts,2022-01-01,36,31230318.0,22100016,9130302,0.0,86975474.0,94615889.0,14519713,2.7849692084467406
34,52663991,Sgt Muerte,2022-01-01,181,14414123.0,11050859,3363264,0.0,87301504.0,86714874.0,6984125,6.0566642868248035
102,7681587,AndrewB2000,2022-01-01,124,18214471.004,13349329,4865142,0.004,88034270.0,74859832.0,9384668,4.833204872140793
51,12877754,Chapo Taco,2022-01-01,71,23997760.0,15914994,4082766,4000000.0,88568032.0,82424237.0,10693806,3.690679130052138
36,62739007,คtlคs,2022-01-01,20,44338251.0,35789967,8548284,0.0,88726252.0,85779533.0,22266141,2.0011220559872784
23,17376374,暗 Moises P,2022-01-01,294,9545973.0,6473369,2432604,640000.0,89122802.0,91007610.0,5058444,9.336167407974022
21,13780200,KillerM92,2022-01-01,190,14099724.0,9340350,4759374,0.0,89627102.0,92558288.0,7351153,6.356656484907081
25,20843787,暗 SeroS 戰,2022-01-01,179,14573427.0,11248997,2924430,400000.0,90044749.0,90273754.0,7141093,6.178694208301177
13,17736708,GangstaMaruDGAF,2022-01-01,122,18488561.0,9566633,8921928,0.0,90160283.0,99966663.0,6007252,4.876544096644406
162,96566351,Vivadiva,2022-01-01,33,31766142.0,27236814,4529328,0.0,90168641.0,68248553.0,17491224,2.8385140694768665
27,63119959,FirestormV,2022-01-01,140,17266581.0,12993155,4233426,40000.0,92278414.0,89788301.0,8387600,5.344336206455696
15,3747243,Holdimonster,2022-01-01,61,25304157.551999997,14008983,8415174,2880000.5519999997,94253538.0,99176703.0,9420178,3.7248241837851803
147,36145615,BDGㅊHR Habib,2022-01-01,141,17117492.0,12511986,4585506,20000.0,97147352.0,69300877.0,9445810,5.675326268591217
16,71320446,PABAN,2022-01-01,16,46192034.0,40013230,4818804,1360000.0,97354147.0,98673417.0,26572224,2.1075960196946513
11,19626853,Legend CöCö,2022-01-01,555,3425489.0,1203857,2221632,0.0,98646611.0,101224495.0,798447,28.79781864720628
17,2743724,Momma Chode,2022-01-01,620,2473664.0,2141882,331782,0.0,99420779.0,98397389.0,1358898,40.191707119479446
14,85009635,VonLohengramm,2022-01-01,832,108438.0,108438,0,0.0,100564617.0,99591817.0,63437,927.3927682177834
12,16908012,暗 Winter,2022-01-01,291,9571639.0,7214011,2357628,0.0,102412019.0,101142555.0,5414873,10.699527949184043
6,95676746,Mr Bigfish,2022-01-01,19,45070499.0,29920907,12329592,2820000.0,105048627.0,111350297.0,19940648,2.3307624572783188
5,22505871,CAP 117,2022-01-01,200,13538932.0,8319376,5219556,0.0,108814826.0,113264336.0,5503483,8.037179446650592
8,17736681,WomBort,2022-01-01,429,5960674.0,5938630,22044,0.0,108862749.0,105576319.0,3925332,18.263496544182754
151,98013414,minero21,2022-01-01,58,26274512.0,22719518,1454994,2100000.0,117970339.0,68949773.0,15476308,4.489915512036912
3,58883891,VikThōr,2022-01-01,1,134978282.0,95453398,37024884,2500000.0,120772665.0,158181873.0,59981772,0.8947562764208244
37,58996561,Chrollо,2022-01-01,62,25086394.524,15901288,7649898,1535208.524,123573936.0,85677856.0,9972926,4.925934489381389
4,54977338,Marcusᴳᴺᴳ,2022-01-01,42,29495920.0,21004968,8330952,160000.0,124394772.0,136854926.0,14587290,4.217355213873647
20,39759597,MadPharoh,2022-01-01,108,19847364.0,14800422,3426942,1620000.0,126153431.0,92982610.0,9651804,6.356180649480707
35,39756277,ALMIGHTY BLACK,2022-01-01,22,42883765.028000005,33251421,9412344,220000.02800000002,136533457.0,86344164.0,21175218,3.183802935932829
2,217385,TheRealMimi,2022-01-01,8,56495387.0,39367699,13127688,4000000.0,147094172.0,160696301.0,27756936,2.6036492501591324
1,16710828,xBigWoodx,2022-01-01,144,16939852.0,9733552,7206300,0.0,161209792.0,165491992.0,6458054,9.516599790836425
0,38232075,Shanewarwolf,2022-01-01,5,69335518.0,47502132,17833386,4000000.0,176282509.0,191592099.0,30452263,2.542456075686923
